,month_date_yyyymm,median_listing_price,active_listing_count,median_days_on_market,total_listing_count,county_r,state_r,index,zillow_avg_price,date_reformat,total_avg
22075,202011.0,120000.0,181.0,53.0,350.0,schuylkill,PA,22075,90146.0,11/2020,105073.0
22735,202011.0,79950.0,253.0,83.0,372.0,cambria,PA,22735,85351.0,11/2020,82650.5
23835,202011.0,164950.0,284.0,85.5,490.0,fayette,PA,23835,114787.0,11/2020,139868.5
24440,202011.0,264050.0,143.0,63.5,401.0,lebanon,PA,24440,200587.0,11/2020,232318.5
25377,202011.0,149950.0,203.0,54.0,222.0,blair,PA,25377,121246.0,11/2020,135598.0
27029,202011.0,143550.0,201.0,77.0,339.0,mercer,PA,27029,130914.0,11/2020,137232.0
27139,202011.0,174999.5,218.0,52.5,352.0,lycoming,PA,27139,161524.0,11/2020,168261.75
30168,202011.0,329630.5,163.0,65.5,352.0,adams,PA,30168,230810.0,11/2020,280220.25
31985,202011.0,98300.0,131.0,72.5,250.0,northumberland,PA,31985,114031.0,11/2020,106165.5
32810,202011.0,123800.0,270.0,97.5,435.0,lawrence,PA,32810,112598.0,11/2020,118199.0
33416,202011.0,125000.0,205.0,107.5,304.0,indiana,PA,33416,131303.0,11/2020,128151.5
33526,202011.0,131000.0,184.0,84.5,303.0,crawford,PA,33526,110462.0,11/2020,120731.0
35289,202011.0,127500.0,152.0,65.0,268.0,clearfield,PA,35289,104271.0,11/2020,115885.5
36499,202011.0,145050.0,204.0,78.5,326.0,somerset,PA,36499,113760.0,11/2020,129405.0
40079,202011.0,150000.0,79.0,64.0,152.0,armstrong,PA,40079,115242.0,11/2020,132621.0
40739,202011.0,162550.0,101.0,78.0,202.0,columbia,PA,40739,164494.0,11/2020,163522.0
42005,202011.0,204500.0,269.0,49.5,528.0,carbon,PA,42005,162461.0,11/2020,183480.5
43382,202011.0,159950.0,334.0,38.5,528.0,bradford,PA,43382,145553.0,11/2020,152751.5
45865,202011.0,260000.0,268.0,61.5,634.0,pike,PA,45865,187645.0,11/2020,223822.5
47243,202011.0,99550.0,126.0,97.0,194.0,venango,PA,47243,87577.0,11/2020,93563.5
51736,202011.0,137500.0,68.0,51.0,140.0,mifflin,PA,51736,107803.0,11/2020,122651.5
1103,202010.0,325040.0,3986.0,51.0,6695.0,philadelphia,PA,1103,201610.0,10/2020,263325.0
1653,202010.0,274550.0,2461.0,52.0,5246.0,allegheny,PA,1653,183325.0,10/2020,228937.5
3690,202010.0,465050.0,1284.0,54.0,3170.0,montgomery,PA,3690,345628.0,10/2020,405339.0
5230,202010.0,519950.0,841.0,51.0,2241.0,bucks,PA,5230,369686.0,10/2020,444818.0
5890,202010.0,399950.0,675.0,43.0,1829.0,delaware,PA,5890,254826.0,10/2020,327388.0
6495,202010.0,329950.0,539.0,51.0,1384.0,lancaster,PA,6495,248585.0,10/2020,289267.5
6935,202010.0,490628.0,829.0,56.0,2119.0,chester,PA,6935,387710.0,10/2020,439169.0
8091,202010.0,260040.0,627.0,51.0,1699.0,york,PA,8091,202030.0,10/2020,231035.0
8752,202010.0,262950.0,457.0,43.0,1306.0,berks,PA,8752,204239.0,10/2020,233594.5
9632,202010.0,175049.0,661.0,61.0,1382.0,westmoreland,PA,9632,180624.0,10/2020,177836.5
9908,202010.0,269950.0,491.0,26.0,653.0,lehigh,PA,9908,229455.0,10/2020,249702.5
10514,202010.0,185050.0,533.0,46.0,623.0,luzerne,PA,10514,123124.0,10/2020,154087.0
11339,202010.0,321670.0,587.0,32.0,736.0,northampton,PA,11339,238045.0,10/2020,279857.5
12220,202010.0,145050.0,422.0,50.0,899.0,erie,PA,12220,139479.0,10/2020,142264.5
12827,202010.0,225050.0,272.0,47.0,855.0,dauphin,PA,12827,182341.0,10/2020,203695.5
14259,202010.0,315050.0,353.0,58.0,977.0,cumberland,PA,14259,224899.0,10/2020,269974.5
15141,202010.0,199050.0,366.0,55.0,713.0,lackawanna,PA,15141,143744.0,10/2020,171397.0
15581,202010.0,249950.0,508.0,64.0,969.0,washington,PA,15581,180099.0,10/2020,215024.5
17509,202010.0,349950.0,360.0,56.0,756.0,butler,PA,17509,270187.0,10/2020,310068.5
18884,202010.0,202050.0,279.0,51.0,605.0,beaver,PA,18884,148880.0,10/2020,175465.0
18939,202010.0,241550.0,651.0,50.0,1521.0,monroe,PA,18939,188327.0,10/2020,214938.5
21305,202010.0,309950.0,257.0,65.0,517.0,centre,PA,21305,259702.0,10/2020,284826.0
21911,202010.0,229950.0,203.0,49.0,496.0,franklin,PA,21911,191690.0,10/2020,210820.0
22076,202010.0,125050.0,190.0,45.0,375.0,schuylkill,PA,22076,88740.0,10/2020,106895.0
22736,202010.0,79950.0,275.0,76.0,402.0,cambria,PA,22736,84467.0,10/2020,82208.5
23836,202010.0,160050.0,312.0,73.0,527.0,fayette,PA,23836,113329.0,10/2020,136689.5
24441,202010.0,266606.0,158.0,62.0,452.0,lebanon,PA,24441,198386.0,10/2020,232496.0
25378,202010.0,149050.0,243.0,49.0,256.0,blair,PA,25378,121156.0,10/2020,135103.0
27030,202010.0,149050.0,204.0,72.0,370.0,mercer,PA,27030,129243.0,10/2020,139146.5
27140,202010.0,174950.0,196.0,49.0,371.0,lycoming,PA,27140,161577.0,10/2020,168263.5
30169,202010.0,324950.0,167.0,63.0,362.0,adams,PA,30169,228497.0,10/2020,276723.5
31986,202010.0,99050.0,135.0,80.0,264.0,northumberland,PA,31986,112653.0,10/2020,105851.5
32811,202010.0,129950.0,279.0,88.0,458.0,lawrence,PA,32811,112150.0,10/2020,121050.0
33417,202010.0,125050.0,211.0,101.0,324.0,indiana,PA,33417,130538.0,10/2020,127794.0
33527,202010.0,135950.0,201.0,85.0,357.0,crawford,PA,33527,109376.0,10/2020,122663.0
35290,202010.0,144050.0,157.0,74.0,273.0,clearfield,PA,35290,103851.0,10/2020,123950.5
36500,202010.0,139950.0,225.0,71.0,363.0,somerset,PA,36500,112943.0,10/2020,126446.5
40080,202010.0,152050.0,85.0,65.0,157.0,armstrong,PA,40080,114311.0,10/2020,133180.5
40740,202010.0,168050.0,101.0,70.0,229.0,columbia,PA,40740,163859.0,10/2020,165954.5
42006,202010.0,199950.0,284.0,39.0,566.0,carbon,PA,42006,159845.0,10/2020,179897.5
43383,202010.0,159950.0,333.0,21.0,550.0,bradford,PA,43383,144439.0,10/2020,152194.5
45866,202010.0,249950.0,322.0,58.0,740.0,pike,PA,45866,184496.0,10/2020,217223.0
47244,202010.0,98950.0,144.0,85.0,209.0,venango,PA,47244,86979.0,10/2020,92964.5
51737,202010.0,120050.0,69.0,66.0,135.0,mifflin,PA,51737,107021.0,10/2020,113535.5
1104,202009.0,307550.0,3910.0,46.5,4665.0,philadelphia,PA,1104,199160.0,09/2020,253355.0
1654,202009.0,280000.0,2494.0,51.0,5375.0,allegheny,PA,1654,180503.0,09/2020,230251.5
3691,202009.0,467450.0,1285.0,49.5,1791.0,montgomery,PA,3691,341809.0,09/2020,404629.5
5231,202009.0,524450.0,877.0,41.5,1269.0,bucks,PA,5231,366252.0,09/2020,445351.0
5891,202009.0,384250.0,672.0,37.0,1074.0,delaware,PA,5891,251119.0,09/2020,317684.5
6496,202009.0,327750.0,571.0,48.0,618.0,lancaster,PA,6496,245405.0,09/2020,286577.5
6936,202009.0,493500.0,836.0,52.0,1214.0,chester,PA,6936,383703.0,09/2020,438601.5
8092,202009.0,264045.0,632.0,43.5,740.0,york,PA,8092,200021.0,09/2020,232033.0
8753,202009.0,252550.0,468.0,27.0,523.0,berks,PA,8753,202483.0,09/2020,227516.5
9633,202009.0,177050.0,712.0,57.0,1446.0,westmoreland,PA,9633,179551.0,09/2020,178300.5
9909,202009.0,279950.0,500.0,34.0,529.0,lehigh,PA,9909,226959.0,09/2020,253454.5
10515,202009.0,179950.0,535.0,52.0,614.0,luzerne,PA,10515,121201.0,09/2020,150575.5
11340,202009.0,337450.0,541.0,32.5,627.0,northampton,PA,11340,234904.0,09/2020,286177.0
12221,202009.0,161300.0,403.0,51.0,912.0,erie,PA,12221,137964.0,09/2020,149632.0
12828,202009.0,219550.0,285.0,30.5,310.0,dauphin,PA,12828,180720.0,09/2020,200135.0
14260,202009.0,294950.0,406.0,47.5,426.0,cumberland,PA,14260,223045.0,09/2020,258997.5
15142,202009.0,196550.0,362.0,59.5,759.0,lackawanna,PA,15142,142210.0,09/2020,169380.0
15582,202009.0,259950.0,525.0,60.0,1041.0,washington,PA,15582,178846.0,09/2020,219398.0
17510,202009.0,336545.0,367.0,52.5,796.0,butler,PA,17510,268787.0,09/2020,302666.0
18885,202009.0,195050.0,293.0,51.5,668.0,beaver,PA,18885,147610.0,09/2020,171330.0
18940,202009.0,232300.0,678.0,53.5,1628.0,monroe,PA,18940,184838.0,09/2020,208569.0
21306,202009.0,299500.0,285.0,58.0,550.0,centre,PA,21306,258285.0,09/2020,278892.5
21912,202009.0,239750.0,195.0,40.5,244.0,franklin,PA,21912,189194.0,09/2020,214472.0
22077,202009.0,109549.5,190.0,39.0,215.0,schuylkill,PA,22077,87901.0,09/2020,98725.25
22737,202009.0,89050.0,282.0,79.5,409.0,cambria,PA,22737,83987.0,09/2020,86518.5
23837,202009.0,159950.0,331.0,70.5,547.0,fayette,PA,23837,112691.0,09/2020,136320.5
24442,202009.0,261778.0,174.0,38.0,191.0,lebanon,PA,24442,196422.0,09/2020,229100.0
25379,202009.0,149950.0,241.0,56.0,250.0,blair,PA,25379,121196.0,09/2020,135573.0
27031,202009.0,149050.0,208.0,71.0,402.0,mercer,PA,27031,128165.0,09/2020,138607.5
27141,202009.0,179500.0,185.0,56.5,368.0,lycoming,PA,27141,162543.0,09/2020,171021.5
30170,202009.0,326500.0,178.0,56.5,198.0,adams,PA,30170,226406.0,09/2020,276453.0
31987,202009.0,107950.0,154.0,73.0,284.0,northumberland,PA,31987,111755.0,09/2020,109852.5
32812,202009.0,137500.0,276.0,101.5,454.0,lawrence,PA,32812,111726.0,09/2020,124613.0
33418,202009.0,125050.0,226.0,86.0,345.0,indiana,PA,33418,130424.0,09/2020,127737.0
33528,202009.0,138500.0,201.0,78.5,383.0,crawford,PA,33528,108735.0,09/2020,123617.5
35291,202009.0,129500.0,159.0,81.5,292.0,clearfield,PA,35291,103820.0,09/2020,116660.0
36501,202009.0,144950.0,253.0,88.5,401.0,somerset,PA,36501,112638.0,09/2020,128794.0
40081,202009.0,162500.0,90.0,50.0,176.0,armstrong,PA,40081,113945.0,09/2020,138222.5
40741,202009.0,174950.0,116.0,62.0,239.0,columbia,PA,40741,163855.0,09/2020,169402.5
42007,202009.0,200549.5,269.0,43.0,500.0,carbon,PA,42007,157324.0,09/2020,178936.75
43384,202009.0,179050.0,212.0,75.0,343.0,bradford,PA,43384,144029.0,09/2020,161539.5
45867,202009.0,239050.0,325.0,52.5,776.0,pike,PA,45867,182698.0,09/2020,210874.0
47245,202009.0,88000.0,147.0,92.5,226.0,venango,PA,47245,86788.0,09/2020,87394.0
51738,202009.0,126950.0,72.0,63.0,142.0,mifflin,PA,51738,106670.0,09/2020,116810.0
1105,202008.0,300050.0,3666.0,46.0,4425.0,philadelphia,PA,1105,196929.0,08/2020,248489.5
1655,202008.0,283550.0,2460.0,51.0,5494.0,allegheny,PA,1655,177596.0,08/2020,230573.0
3692,202008.0,465050.0,1375.0,48.0,1873.0,montgomery,PA,3692,338370.0,08/2020,401710.0
5232,202008.0,516045.0,914.0,43.0,1297.0,bucks,PA,5232,362999.0,08/2020,439522.0
5892,202008.0,395050.0,676.0,42.0,1055.0,delaware,PA,5892,248096.0,08/2020,321573.0
6497,202008.0,334950.0,604.0,46.0,642.0,lancaster,PA,6497,242794.0,08/2020,288872.0
6937,202008.0,509050.0,909.0,52.0,1311.0,chester,PA,6937,380516.0,08/2020,444783.0
8093,202008.0,271450.0,668.0,48.0,773.0,york,PA,8093,198397.0,08/2020,234923.5
8754,202008.0,269950.0,482.0,33.0,530.0,berks,PA,8754,200621.0,08/2020,235285.5
9634,202008.0,179950.0,749.0,58.0,1495.0,westmoreland,PA,9634,178151.0,08/2020,179050.5
9910,202008.0,283950.0,484.0,32.0,517.0,lehigh,PA,9910,224910.0,08/2020,254430.0
10516,202008.0,179950.0,585.0,56.0,665.0,luzerne,PA,10516,119928.0,08/2020,149939.0
11341,202008.0,339926.0,546.0,31.0,641.0,northampton,PA,11341,231495.0,08/2020,285710.5
12222,202008.0,165050.0,424.0,59.0,945.0,erie,PA,12222,136465.0,08/2020,150757.5
12829,202008.0,215950.0,300.0,28.0,324.0,dauphin,PA,12829,179241.0,08/2020,197595.5
14261,202008.0,304950.0,420.0,41.0,438.0,cumberland,PA,14261,221630.0,08/2020,263290.0
15143,202008.0,199050.0,350.0,65.0,737.0,lackawanna,PA,15143,140180.0,08/2020,169615.0
15583,202008.0,269974.0,547.0,55.0,1073.0,washington,PA,15583,177914.0,08/2020,223944.0
17511,202008.0,334550.0,375.0,55.0,852.0,butler,PA,17511,267278.0,08/2020,300914.0
18886,202008.0,189950.0,307.0,46.0,715.0,beaver,PA,18886,146171.0,08/2020,168060.5
18941,202008.0,229050.0,739.0,60.0,1685.0,monroe,PA,18941,181731.0,08/2020,205390.5
21307,202008.0,305050.0,305.0,57.0,573.0,centre,PA,21307,257241.0,08/2020,281145.5
21913,202008.0,244550.0,223.0,42.0,276.0,franklin,PA,21913,186952.0,08/2020,215751.0
22078,202008.0,110050.0,202.0,50.0,223.0,schuylkill,PA,22078,87234.0,08/2020,98642.0
22738,202008.0,89050.0,318.0,72.0,451.0,cambria,PA,22738,83848.0,08/2020,86449.0
23838,202008.0,160049.0,318.0,80.0,571.0,fayette,PA,23838,112365.0,08/2020,136207.0
24443,202008.0,253050.0,174.0,53.0,188.0,lebanon,PA,24443,194910.0,08/2020,223980.0
25380,202008.0,154950.0,247.0,56.0,258.0,blair,PA,25380,121075.0,08/2020,138012.5
27032,202008.0,142550.0,227.0,73.0,440.0,mercer,PA,27032,126735.0,08/2020,134642.5
27142,202008.0,174950.0,196.0,53.0,373.0,lycoming,PA,27142,162840.0,08/2020,168895.0
30171,202008.0,295050.0,180.0,56.0,197.0,adams,PA,30171,224551.0,08/2020,259800.5
31988,202008.0,115950.0,172.0,73.0,306.0,northumberland,PA,31988,111103.0,08/2020,113526.5
32813,202008.0,129950.0,285.0,99.0,477.0,lawrence,PA,32813,111535.0,08/2020,120742.5
33419,202008.0,132050.0,239.0,74.0,346.0,indiana,PA,33419,130324.0,08/2020,131187.0
33529,202008.0,138050.0,236.0,72.0,395.0,crawford,PA,33529,108286.0,08/2020,123168.0
35292,202008.0,120050.0,167.0,73.0,311.0,clearfield,PA,35292,103968.0,08/2020,112009.0
36502,202008.0,153050.0,286.0,83.0,432.0,somerset,PA,36502,112357.0,08/2020,132703.5
40082,202008.0,164950.0,93.0,59.0,189.0,armstrong,PA,40082,113589.0,08/2020,139269.5
40742,202008.0,165050.0,127.0,60.0,243.0,columbia,PA,40742,163609.0,08/2020,164329.5
42008,202008.0,199950.0,334.0,49.0,556.0,carbon,PA,42008,155179.0,08/2020,177564.5
43385,202008.0,189050.0,249.0,85.0,344.0,bradford,PA,43385,143559.0,08/2020,166304.5
45868,202008.0,235050.0,345.0,56.0,812.0,pike,PA,45868,181231.0,08/2020,208140.5
47246,202008.0,94050.0,143.0,88.0,229.0,venango,PA,47246,86682.0,08/2020,90366.0
51739,202008.0,125050.0,78.0,59.0,166.0,mifflin,PA,51739,106477.0,08/2020,115763.5
1106,202007.0,294550.0,3637.0,45.0,4339.0,philadelphia,PA,1106,194489.0,07/2020,244519.5
1656,202007.0,289950.0,2460.0,51.5,5679.0,allegheny,PA,1656,175061.0,07/2020,232505.5
3693,202007.0,465000.0,1451.0,44.0,1994.0,montgomery,PA,3693,335088.0,07/2020,400044.0
5233,202007.0,529950.0,963.0,44.0,1356.0,bucks,PA,5233,359846.0,07/2020,444898.0
5893,202007.0,420797.5,727.0,40.5,1108.0,delaware,PA,5893,246096.0,07/2020,333446.75
6498,202007.0,324450.0,660.0,41.0,724.0,lancaster,PA,6498,240596.0,07/2020,282523.0
6938,202007.0,499950.0,1008.0,52.0,1455.0,chester,PA,6938,378698.0,07/2020,439324.0
8094,202007.0,260657.5,734.0,44.0,836.0,york,PA,8094,196880.0,07/2020,228768.75
8755,202007.0,270000.0,484.0,37.0,543.0,berks,PA,8755,198987.0,07/2020,234493.5
9635,202007.0,179050.0,742.0,56.0,1579.0,westmoreland,PA,9635,177033.0,07/2020,178041.5
9911,202007.0,282800.0,523.0,33.5,544.0,lehigh,PA,9911,223134.0,07/2020,252967.0
10517,202007.0,176750.0,642.0,60.0,715.0,luzerne,PA,10517,119159.0,07/2020,147954.5
11342,202007.0,337500.0,563.0,28.0,650.0,northampton,PA,11342,228200.0,07/2020,282850.0
12223,202007.0,166500.0,462.0,61.0,1016.0,erie,PA,12223,135412.0,07/2020,150956.0
12830,202007.0,225000.0,309.0,37.5,336.0,dauphin,PA,12830,177767.0,07/2020,201383.5
14262,202007.0,296495.0,446.0,38.5,466.0,cumberland,PA,14262,220531.0,07/2020,258513.0
15144,202007.0,195000.0,386.0,69.0,778.0,lackawanna,PA,15144,138373.0,07/2020,166686.5
15584,202007.0,272495.0,559.0,54.0,1117.0,washington,PA,15584,176701.0,07/2020,224598.0
17512,202007.0,349500.0,397.0,50.5,897.0,butler,PA,17512,264884.0,07/2020,307192.0
18887,202007.0,187050.0,299.0,49.0,740.0,beaver,PA,18887,145184.0,07/2020,166117.0
18942,202007.0,219950.0,870.0,69.5,1760.0,monroe,PA,18942,179137.0,07/2020,199543.5
21308,202007.0,315450.0,317.0,55.0,607.0,centre,PA,21308,256461.0,07/2020,285955.5
21914,202007.0,240450.0,273.0,51.5,318.0,franklin,PA,21914,184961.0,07/2020,212705.5
22079,202007.0,109200.0,223.0,42.5,251.0,schuylkill,PA,22079,86699.0,07/2020,97949.5
22739,202007.0,84000.0,319.0,63.0,455.0,cambria,PA,22739,83861.0,07/2020,83930.5
23839,202007.0,159950.0,411.0,134.5,675.0,fayette,PA,23839,112038.0,07/2020,135994.0
24444,202007.0,262950.0,193.0,53.5,209.0,lebanon,PA,24444,193543.0,07/2020,228246.5
25381,202007.0,157550.0,244.0,47.0,261.0,blair,PA,25381,120652.0,07/2020,139101.0
27033,202007.0,137800.0,272.0,99.5,490.0,mercer,PA,27033,125633.0,07/2020,131716.5
27143,202007.0,159912.0,204.0,54.0,407.0,lycoming,PA,27143,162885.0,07/2020,161398.5
30172,202007.0,299650.0,186.0,55.0,207.0,adams,PA,30172,223029.0,07/2020,261339.5
31989,202007.0,124950.0,184.0,88.5,319.0,northumberland,PA,31989,110751.0,07/2020,117850.5
32814,202007.0,139800.0,321.0,122.0,536.0,lawrence,PA,32814,111156.0,07/2020,125478.0
33420,202007.0,131050.0,240.0,78.0,364.0,indiana,PA,33420,130227.0,07/2020,130638.5
33530,202007.0,149950.0,258.0,72.5,398.0,crawford,PA,33530,107873.0,07/2020,128911.5
35293,202007.0,129000.0,186.0,85.0,308.0,clearfield,PA,35293,103740.0,07/2020,116370.0
36503,202007.0,160050.0,308.0,110.5,445.0,somerset,PA,36503,112095.0,07/2020,136072.5
40083,202007.0,169350.0,107.0,52.0,205.0,armstrong,PA,40083,113191.0,07/2020,141270.5
40743,202007.0,177450.0,122.0,60.0,250.0,columbia,PA,40743,163429.0,07/2020,170439.5
42009,202007.0,197300.0,342.0,50.0,570.0,carbon,PA,42009,153709.0,07/2020,175504.5
43386,202007.0,189950.0,243.0,122.0,326.0,bradford,PA,43386,143345.0,07/2020,166647.5
45869,202007.0,230481.5,406.0,92.5,851.0,pike,PA,45869,179640.0,07/2020,205060.75
47247,202007.0,95000.0,159.0,123.0,236.0,venango,PA,47247,86717.0,07/2020,90858.5
51740,202007.0,125000.0,87.0,46.5,180.0,mifflin,PA,51740,106306.0,07/2020,115653.0
1107,202006.0,275050.0,3539.0,60.0,4229.0,philadelphia,PA,1107,192810.0,06/2020,233930.0
1657,202006.0,287450.0,2527.0,75.5,5535.0,allegheny,PA,1657,173696.0,06/2020,230573.0
3694,202006.0,450050.0,1562.0,59.0,2108.0,montgomery,PA,3694,332098.0,06/2020,391074.0
5234,202006.0,508050.0,1084.0,41.5,1506.0,bucks,PA,5234,356324.0,06/2020,432187.0
5894,202006.0,409950.0,824.0,42.0,1231.0,delaware,PA,5894,244497.0,06/2020,327223.5
6499,202006.0,319500.0,742.0,45.5,814.0,lancaster,PA,6499,238875.0,06/2020,279187.5
6939,202006.0,498595.5,1146.0,70.0,1575.0,chester,PA,6939,377421.0,06/2020,438008.25
8095,202006.0,257012.5,833.0,44.5,943.0,york,PA,8095,196287.0,06/2020,226649.75
8756,202006.0,250000.0,579.0,47.0,647.0,berks,PA,8756,197635.0,06/2020,223817.5
9636,202006.0,175000.0,783.0,92.5,1509.0,westmoreland,PA,9636,176355.0,06/2020,175677.5
9912,202006.0,274950.0,621.0,25.0,643.0,lehigh,PA,9912,222131.0,06/2020,248540.5
10518,202006.0,173500.0,712.0,96.0,771.0,luzerne,PA,10518,118485.0,06/2020,145992.5
11343,202006.0,334547.5,589.0,31.0,662.0,northampton,PA,11343,225472.0,06/2020,280009.75
12224,202006.0,171500.0,486.0,89.5,1031.0,erie,PA,12224,134468.0,06/2020,152984.0
12831,202006.0,220050.0,393.0,42.0,426.0,dauphin,PA,12831,176543.0,06/2020,198296.5
14263,202006.0,294900.0,478.0,34.5,503.0,cumberland,PA,14263,219397.0,06/2020,257148.5
15145,202006.0,178550.0,433.0,107.0,746.0,lackawanna,PA,15145,137394.0,06/2020,157972.0
15585,202006.0,246000.0,575.0,84.0,1088.0,washington,PA,15585,175886.0,06/2020,210943.0
17513,202006.0,362995.0,425.0,75.5,882.0,butler,PA,17513,262756.0,06/2020,312875.5
18888,202006.0,198500.0,332.0,71.5,707.0,beaver,PA,18888,143977.0,06/2020,171238.5
18943,202006.0,217500.0,1066.0,105.5,1698.0,monroe,PA,18943,177193.0,06/2020,197346.5
21309,202006.0,317950.0,318.0,69.0,589.0,centre,PA,21309,255942.0,06/2020,286946.0
21915,202006.0,230495.0,309.0,88.0,363.0,franklin,PA,21915,183349.0,06/2020,206922.0
22080,202006.0,108550.0,259.0,55.0,284.0,schuylkill,PA,22080,85904.0,06/2020,97227.0
22740,202006.0,85000.0,322.0,116.5,445.0,cambria,PA,22740,83888.0,06/2020,84444.0
23840,202006.0,157800.0,522.0,138.5,763.0,fayette,PA,23840,111366.0,06/2020,134583.0
24445,202006.0,252950.0,213.0,74.5,228.0,lebanon,PA,24445,192488.0,06/2020,222719.0
25382,202006.0,142500.0,259.0,77.5,275.0,blair,PA,25382,120299.0,06/2020,131399.5
27034,202006.0,129950.0,309.0,115.0,480.0,mercer,PA,27034,124552.0,06/2020,127251.0
27144,202006.0,149405.5,193.0,67.5,404.0,lycoming,PA,27144,162329.0,06/2020,155867.25
30173,202006.0,282250.0,239.0,69.0,259.0,adams,PA,30173,221999.0,06/2020,252124.5
31990,202006.0,95800.0,176.0,112.0,296.0,northumberland,PA,31990,110354.0,06/2020,103077.0
32815,202006.0,119950.0,333.0,115.5,558.0,lawrence,PA,32815,111223.0,06/2020,115586.5
33421,202006.0,137000.0,233.0,124.0,333.0,indiana,PA,33421,129961.0,06/2020,133480.5
33531,202006.0,150000.0,267.0,113.5,409.0,crawford,PA,33531,107367.0,06/2020,128683.5
35294,202006.0,122500.0,199.0,107.5,297.0,clearfield,PA,35294,103516.0,06/2020,113008.0
36504,202006.0,158550.0,337.0,109.0,454.0,somerset,PA,36504,111810.0,06/2020,135180.0
40084,202006.0,154750.0,114.0,105.0,193.0,armstrong,PA,40084,112698.0,06/2020,133724.0
40744,202006.0,174950.0,129.0,78.5,244.0,columbia,PA,40744,162984.0,06/2020,168967.0
42010,202006.0,189950.0,436.0,97.5,582.0,carbon,PA,42010,152987.0,06/2020,171468.5
43387,202006.0,190000.0,248.0,123.5,334.0,bradford,PA,43387,142928.0,06/2020,166464.0
45870,202006.0,204549.5,480.0,109.0,810.0,pike,PA,45870,178320.0,06/2020,191434.75
47248,202006.0,94950.0,171.0,124.0,236.0,venango,PA,47248,86674.0,06/2020,90812.0
51741,202006.0,111050.0,97.0,82.0,157.0,mifflin,PA,51741,106098.0,06/2020,108574.0
1108,202005.0,265050.0,3284.0,75.0,3658.0,philadelphia,PA,1108,191341.0,05/2020,228195.5
1658,202005.0,264950.0,2636.0,84.0,4060.0,allegheny,PA,1658,172949.0,05/2020,218949.5
3695,202005.0,445050.0,1426.0,77.0,1716.0,montgomery,PA,3695,329108.0,05/2020,387079.0
5235,202005.0,499050.0,1073.0,71.0,1267.0,bucks,PA,5235,353667.0,05/2020,426358.5
5895,202005.0,399553.0,762.0,67.0,952.0,delaware,PA,5895,243005.0,05/2020,321279.0
6500,202005.0,319950.0,724.0,77.0,789.0,lancaster,PA,6500,237620.0,05/2020,278785.0
6940,202005.0,494950.0,1075.0,79.0,1291.0,chester,PA,6940,375804.0,05/2020,435377.0
8096,202005.0,265050.0,902.0,71.0,1013.0,york,PA,8096,195289.0,05/2020,230169.5
8757,202005.0,259950.0,616.0,79.0,663.0,berks,PA,8757,196727.0,05/2020,228338.5
9637,202005.0,167950.0,814.0,100.0,1106.0,westmoreland,PA,9637,175647.0,05/2020,171798.5
9913,202005.0,279050.0,591.0,75.0,612.0,lehigh,PA,9913,221661.0,05/2020,250355.5
10519,202005.0,170050.0,775.0,109.0,811.0,luzerne,PA,10519,117502.0,05/2020,143776.0
11344,202005.0,349050.0,565.0,71.0,603.0,northampton,PA,11344,223363.0,05/2020,286206.5
